#                   T = 1.60                    
#          r [Å]            ρ(r)           Δρ(r)
  8.76300000E+00  8.68965873E-02  3.35366583E-05
  8.84100000E+00  9.34707302E-02  3.37232412E-05
  8.91800000E+00  9.72409051E-02  3.71503237E-05
  8.99600000E+00  9.74523070E-02  4.51302415E-05
  9.07300000E+00  9.36602027E-02  4.85979564E-05
  9.15100000E+00  8.57733622E-02  4.37270696E-05
  9.22800000E+00  7.44613835E-02  4.40098734E-05
  9.30600000E+00  6.06619709E-02  3.55562705E-05
  9.38400000E+00  4.59286854E-02  2.90684259E-05
  9.46100000E+00  3.19120757E-02  2.34914718E-05
  9.53900000E+00  1.99958528E-02  1.60993502E-05
  9.61600000E+00  1.10475771E-02  1.07225409E-05
  9.69400000E+00  5.20994908E-03  5.65355615E-06
  9.77100000E+00  2.00625119E-03  3.27977302E-06
  9.84900000E+00  5.93592387E-04  1.59432810E-06
  9.92600000E+00  1.25583214E-04  6.41604854E-07
  1.00000000E+01  1.80537846E-05  2.21872119E-07
  1.00800000E+01  1.76268426E-06  7.41747692E-08
  1.01600000E+01  6.17103367E-08  1.10830812E-08
  1.02400000E+01  3.75733732E-10  3.81045444E-10
  1.03100000E+01  0.00000000E+00  0.00000000E+00
  1.03900000E+01  0.00000000E+00  0.00000000E+00
  1.04700000E+01  0.00000000E+00  0.00000000E+00
  1.05500000E+01  0.00000000E+00  0.00000000E+00
  1.06200000E+01  0.00000000E+00  0.00000000E+00
  1.07000000E+01  0.00000000E+00  0.00000000E+00
  1.07800000E+01  0.00000000E+00  0.00000000E+00
  1.08600000E+01  0.00000000E+00  0.00000000E+00
  1.09300000E+01  0.00000000E+00  0.00000000E+00
  1.10100000E+01  0.00000000E+00  0.00000000E+00
  1.10900000E+01  0.00000000E+00  0.00000000E+00
  1.11700000E+01  0.00000000E+00  0.00000000E+00
  1.12400000E+01  0.00000000E+00  0.00000000E+00
  1.13200000E+01  0.00000000E+00  0.00000000E+00
  1.14000000E+01  0.00000000E+00  0.00000000E+00
  1.14800000E+01  0.00000000E+00  0.00000000E+00
  1.15500000E+01  0.00000000E+00  0.00000000E+00
  1.16300000E+01  0.00000000E+00  0.00000000E+00
  1.17100000E+01  0.00000000E+00  0.00000000E+00
  1.17900000E+01  0.00000000E+00  0.00000000E+00
  1.18700000E+01  0.00000000E+00  0.00000000E+00
  1.19400000E+01  0.00000000E+00  0.00000000E+00
  1.20200000E+01  0.00000000E+00  0.00000000E+00
  1.21000000E+01  0.00000000E+00  0.00000000E+00
  1.21800000E+01  0.00000000E+00  0.00000000E+00
  1.22500000E+01  0.00000000E+00  0.00000000E+00
  1.23300000E+01  0.00000000E+00  0.00000000E+00
  1.24100000E+01  0.00000000E+00  0.00000000E+00
  1.24900000E+01  0.00000000E+00  0.00000000E+00
  1.25600000E+01  0.00000000E+00  0.00000000E+00
  1.26400000E+01  0.00000000E+00  0.00000000E+00
  1.27200000E+01  0.00000000E+00  0.00000000E+00
  1.28000000E+01  0.00000000E+00  0.00000000E+00
  1.28700000E+01  0.00000000E+00  0.00000000E+00
  1.29500000E+01  0.00000000E+00  0.00000000E+00
  1.30300000E+01  0.00000000E+00  0.00000000E+00
  1.31100000E+01  0.00000000E+00  0.00000000E+00
  1.31800000E+01  0.00000000E+00  0.00000000E+00
  1.32600000E+01  0.00000000E+00  0.00000000E+00
  1.33400000E+01  0.00000000E+00  0.00000000E+00
  1.34200000E+01  0.00000000E+00  0.00000000E+00
  1.34900000E+01  0.00000000E+00  0.00000000E+00
  1.35700000E+01  0.00000000E+00  0.00000000E+00
  1.36500000E+01  0.00000000E+00  0.00000000E+00
  1.37300000E+01  0.00000000E+00  0.00000000E+00
  1.38000000E+01  0.00000000E+00  0.00000000E+00
  1.38800000E+01  0.00000000E+00  0.00000000E+00
  1.39600000E+01  0.00000000E+00  0.00000000E+00
  1.40400000E+01  0.00000000E+00  0.00000000E+00
  1.41100000E+01  0.00000000E+00  0.00000000E+00
  1.41900000E+01  0.00000000E+00  0.00000000E+00
  1.42700000E+01  0.00000000E+00  0.00000000E+00
  1.43500000E+01  0.00000000E+00  0.00000000E+00
  1.44200000E+01  0.00000000E+00  0.00000000E+00
  1.45000000E+01  0.00000000E+00  0.00000000E+00
  1.45800000E+01  0.00000000E+00  0.00000000E+00
  1.46600000E+01  0.00000000E+00  0.00000000E+00
  1.47300000E+01  0.00000000E+00  0.00000000E+00
  1.48100000E+01  0.00000000E+00  0.00000000E+00
  1.48900000E+01  0.00000000E+00  0.00000000E+00
  1.49700000E+01  0.00000000E+00  0.00000000E+00
  1.50400000E+01  0.00000000E+00  0.00000000E+00
  1.51200000E+01  0.00000000E+00  0.00000000E+00
  1.52000000E+01  0.00000000E+00  0.00000000E+00
  1.52800000E+01  0.00000000E+00  0.00000000E+00
  1.53500000E+01  0.00000000E+00  0.00000000E+00
  1.54300000E+01  0.00000000E+00  0.00000000E+00
